body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
470(0),55.0,10  9  9  9,中京,QUARANTINED_HTML:track_condition,1800,6,pw01dud102023103787/12,レウコテア,14,富田 暁,40.1,クビ,04,03,8,3歳,未勝利,2026-08-30,pw01sde1007202603040920260830,3歳未勝利,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040920260830%2FD9,ダート,1:55.9,,西園 翔太,晴,馬齢,,
496(+4),55.0,7  7  4  3,中京,QUARANTINED_HTML:track_condition,1800,7,pw01dud102023106794/96,ラミアスペランツァ,15,北村 友一,40.6,１,04,03,6,3歳,未勝利,2026-08-30,pw01sde1007202603040920260830,3歳未勝利,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040920260830%2FD9,ダート,1:56.1,,宮地 貴稔,晴,馬齢,,
466(+14),55.0,7  7  12  12,中京,QUARANTINED_HTML:track_condition,1800,8,pw01dud102023101198/91,バトルセレーネ,13,田口 貫太,40.1,２ 1/2,04,03,9,3歳,未勝利,2026-08-30,pw01sde1007202603040920260830,3歳未勝利,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040920260830%2FD9,ダート,1:56.5,,吉村 圭司,晴,馬齢,,
458(-10),55.0,11  11  8  6,中京,QUARANTINED_HTML:track_condition,1800,9,pw01dud102023107239/6F,ダノンプレリュード,7,角田 大和,41.1,１ 1/4,04,03,11,3歳,未勝利,2026-08-30,pw01sde1007202603040920260830,3歳未勝利,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040920260830%2FD9,ダート,1:56.7,,坂口 智康,晴,馬齢,,
460(-4),55.0,1  1  1  1,中京,QUARANTINED_HTML:track_condition,1800,10,pw01dud102023100990/92,オーブフレッシュ,4,長岡 禎仁,41.6,ハナ,04,03,5,3歳,未勝利,2026-08-30,pw01sde1007202603040920260830,3歳未勝利,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040920260830%2FD9,ダート,1:56.7,,辻野 泰之,晴,馬齢,,
470(0),52.0,4  6  9  10,中京,QUARANTINED_HTML:track_condition,1800,11,pw01dud102023106004/AF,スマートエトワール,11,▲川端 海翼,41.4,３,04,03,7,3歳,未勝利,2026-08-30,pw01sde1007202603040920260830,3歳未勝利,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040920260830%2FD9,ダート,1:57.2,,辻野 泰之,晴,馬齢,,
482(-7),55.0,14  14  14  14,中京,QUARANTINED_HTML:track_condition,1800,12,pw01dud102023104441/7C,ベリベリハッピー,1,国分 恭介,40.4,クビ,04,03,15,3歳,未勝利,2026-08-30,pw01sde1007202603040920260830,3歳未勝利,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040920260830%2FD9,ダート,1:57.3,,渡辺 薫彦,晴,馬齢,,
454(+2),53.0,14  14  12  13,中京,QUARANTINED_HTML:track_condition,1800,13,pw01dud102023105244/62,アンヌグロース,8,◇永島 まなみ,41.7,５,04,03,14,3歳,未勝利,2026-08-30,pw01sde1007202603040920260830,3歳未勝利,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040920260830%2FD9,ダート,1:58.1,,松下 武士,晴,馬齢,,
468(0),53.0,2  2  2  6,中京,QUARANTINED_HTML:track_condition,1800,14,pw01dud102023104230/97,タマモパルファン,5,△柴田 裕一郎,46.1,大差,04,03,13,3歳,未勝利,2026-08-30,pw01sde1007202603040920260830,3歳未勝利,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040920260830%2FD9,ダート,2:01.3,,角田 晃一,晴,馬齢,,
502(-2),55.0,11  11  15  15,中京,QUARANTINED_HTML:track_condition,1800,15,pw01dud102023106897/20,スプレンドーレ,2,国分 優作,44.2,１,04,03,12,3歳,未勝利,2026-08-30,pw01sde1007202603040920260830,3歳未勝利,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040920260830%2FD9,ダート,2:01.5,,矢作 芳人,晴,馬齢,,
464(+4),58.0,10  8  9  9,中京,PASS_HTML,2000,1,pw01dud102022105290/5A,レッドヴァリアート,6,西村 淳也,34.0,,04,03,4,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041020260830,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041020260830%2FCE,芝,1:58.6,良,加藤 公太,晴,定量,,
534(+10),58.0,1  1  1  1,中京,PASS_HTML,2000,2,pw01dud102022107185/36,エテルノレガーメ,2,富田 暁,35.0,３／４,04,03,3,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041020260830,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041020260830%2FCE,芝,1:58.8,良,野中 賢二,晴,定量,,
518(+8),56.0,3  3  3  3,中京,PASS_HTML,2000,3,pw01dud102021103518/9B,リアルセンター,1,団野 大成,34.7,クビ,04,03,8,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041020260830,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041020260830%2FCE,芝,1:58.8,良,千葉 直人,晴,定量,,
452(0),58.0,6  7  8  7,中京,PASS_HTML,2000,4,pw01dud102019100915/2E,ゼンノインヴォーク,8,幸 英明,34.5,１ 1/2,04,03,2,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041020260830,3歳以上1勝クラス,10,（混合）［指定］,17時15分,せん7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041020260830%2FCE,芝,1:59.0,良,緒方 努,晴,定量,,
518(+4),55.0,5  5  5  5,中京,PASS_HTML,2000,5,pw01dud102023105793/34,ロードスタニング,10,坂井 瑠星,34.8,クビ,04,03,1,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041020260830,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041020260830%2FCE,芝,1:59.1,良,杉山 晴紀,晴,定量,,
442(-8),55.0,6  5  6  5,中京,PASS_HTML,2000,6,pw01dud102022105814/CC,サイモンノーブル,3,▲森田 誠也,35.0,１ 1/4,04,03,9,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041020260830,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041020260830%2FCE,芝,1:59.3,良,梅田 智之,晴,定量,,
464(+6),55.0,2  2  2  2,中京,PASS_HTML,2000,7,pw01dud102023100967/87,バークシャーシチー,5,松若 風馬,35.4,３／４,04,03,5,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041020260830,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041020260830%2FCE,芝,1:59.4,良,牧田 和弥,晴,定量,,
468(+2),55.0,3  4  3  3,中京,PASS_HTML,2000,8,pw01dud102023105822/82,ロードメルヴェイユ,9,吉村 誠之助,36.0,４,04,03,6,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041020260830,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041020260830%2FCE,芝,2:00.1,良,長谷川 浩大,晴,定量,,
426(+12),56.0,8  8  10  9,中京,PASS_HTML,2000,9,pw01dud102022103517/B4,シュエットアムール,7,角田 大和,35.7,１ 1/2,04,03,10,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041020260830,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041020260830%2FCE,芝,2:00.4,良,加藤 和宏,晴,定量,,
474(-10),54.0,9  10  6  7,中京,PASS_HTML,2000,10,pw01dud102023102471/CE,バーバラップ,4,☆田山 旺佑,36.0,ハナ,04,03,7,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041020260830,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041020260830%2FCE,芝,2:00.4,良,小崎 憲,晴,定量,,
500(0),57.0,13  13,中京,PASS_HTML,1400,1,pw01dud102023105339/C2,カルロット,17,坂井 瑠星,33.6,,04,03,3,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:19.8,良,武 幸四郎,晴,馬齢,,
476(-6),57.0,11  10,中京,PASS_HTML,1400,2,pw01dud102023106931/3F,パトローナス,13,吉村 誠之助,33.8,クビ,04,03,4,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:19.9,良,高橋 亮,晴,馬齢,,
468(-6),55.0,7  7,中京,PASS_HTML,1400,3,pw01dud102023100910/12,ハピネスサンライズ,7,松山 弘平,34.3,１／２,04,03,6,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:20.0,良,東田 明士,晴,馬齢,,
486(-4),55.0,4  4,中京,PASS_HTML,1400,4,pw01dud102023106909/A7,バルフルール,5,角田 大和,34.5,クビ,04,03,7,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:20.0,良,長谷川 浩大,晴,馬齢,,
470(+4),57.0,9  10,中京,PASS_HTML,1400,5,pw01dud102023101735/FE,リントゥラウル,11,幸 英明,34.3,２ 1/2,04,03,5,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:20.4,良,秋山 真一郎,晴,馬齢,,
428(-4),57.0,16  16,中京,PASS_HTML,1400,6,pw01dud102023100555/CD,トウカイジーク,2,菱田 裕二,33.9,クビ,04,03,8,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:20.5,良,野中 賢二,晴,馬齢,,
436(-2),55.0,15  15,中京,PASS_HTML,1400,7,pw01dud102023105346/79,ミッキーラヴィータ,15,西村 淳也,34.1,クビ,04,03,1,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:20.5,良,高橋 亮,晴,馬齢,,
460(-2),57.0,2  2,中京,PASS_HTML,1400,8,pw01dud102023101973/BA,デルニエジョイ,9,田口 貫太,35.3,クビ,04,03,10,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:20.6,良,鈴木 孝志,晴,馬齢,,
470(-6),54.0,9  8,中京,PASS_HTML,1400,9,pw01dud102023103334/A5,モカプウイング,14,☆田山 旺佑,34.8,１,04,03,12,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:20.7,良,加藤 公太,晴,馬齢,,
482(+4),54.0,14  13,中京,PASS_HTML,1400,10,pw01dud102023100690/FF,ルーセントムーン,6,▲森田 誠也,34.5,１／２,04,03,16,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:20.8,良,高橋 一哉,晴,馬齢,,
418(+10),55.0,4  5,中京,PASS_HTML,1400,11,pw01dud102023103916/91,ナデシコザクラ,12,秋山 稔樹,35.3,１／２,04,03,15,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:20.9,良,秋山 真一郎,晴,馬齢,,
412(+4),55.0,1  1,中京,PASS_HTML,1400,12,pw01dud102023103353/52,シャンデリュイーズ,3,富田 暁,36.0,クビ,04,03,14,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:20.9,良,小栗 実,晴,馬齢,,
520(+8),57.0,16  16,中京,PASS_HTML,1400,13,pw01dud102023104350/E8,ボールドペイト,16,松若 風馬,34.6,１ 3/4,04,03,17,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:21.2,良,千田 輝彦,晴,馬齢,,
450(0),55.0,7  8,中京,PASS_HTML,1400,14,pw01dud102023107273/FD,エコロディアン,18,M.デムーロ,35.9,３ 1/2,04,03,2,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:21.8,良,牧浦 充徳,晴,馬齢,,
384(-2),55.0,2  3,中京,PASS_HTML,1400,15,pw01dud102023102133/E1,スイートポメロ,8,川須 栄彦,36.6,１,04,03,13,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:22.0,良,森田 直行,晴,馬齢,,
446(初出走),55.0,18  18,中京,PASS_HTML,1400,16,pw01dud102023107208/CC,プリモマーレ,1,中井 裕二,34.8,２,04,03,9,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:22.3,良,中内田 充正,晴,馬齢,,
456(初出走),55.0,11  10,中京,PASS_HTML,1400,17,pw01dud102023100979/7D,メイショウトライオ,4,太宰 啓介,36.5,１ 3/4,04,03,18,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:22.6,良,石橋 守,晴,馬齢,,
440(-6),55.0,4  5,中京,PASS_HTML,1400,18,pw01dud102023103535/7A,プリュスエクラ,10,団野 大成,37.6,３ 1/2,04,03,10,3歳,未勝利,2026-08-30,pw01sde1007202603041120260830,3歳未勝利,11,（混合）［指定］,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041120260830%2F83,芝,1:23.2,良,小林 真也,晴,馬齢,,
484(+2),56.0,6  6,中京,QUARANTINED_HTML:track_condition,1200,1,pw01dud102023105024/E0,ダノンステート,6,角田 大和,36.3,,04,03,6,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:11.5,,千田 輝彦,晴,定量,,
500(-2),54.0,2  2,中京,QUARANTINED_HTML:track_condition,1200,2,pw01dud102023106388/8E,ヒルノプーリア,11,秋山 稔樹,37.3,２ 1/2,04,03,1,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:11.9,,北出 成人,晴,定量,,
424(-4),51.0,9  8,中京,QUARANTINED_HTML:track_condition,1200,3,pw01dud102023101810/D0,ヴォンドゥ,1,▲森田 誠也,36.3,１／２,04,03,5,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:12.0,,小栗 実,晴,定量,,
504(0),54.0,4  3,中京,QUARANTINED_HTML:track_condition,1200,4,pw01dud102023103718/15,アーガイルショア,3,北村 友一,37.1,アタマ,04,03,3,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:12.0,,安田 翔伍,晴,定量,,
432(-2),56.0,11  9,中京,QUARANTINED_HTML:track_condition,1200,5,pw01dud102023105140/65,サヨノパララックス,4,川須 栄彦,36.6,２ 1/2,04,03,12,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:12.4,,羽月 友彦,晴,定量,,
428(-2),52.0,5  5,中京,QUARANTINED_HTML:track_condition,1200,6,pw01dud102023100676/91,ミスヘンリー,7,△柴田 裕一郎,37.7,１ 3/4,04,03,10,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:12.7,,羽月 友彦,晴,定量,,
476(-6),53.0,13  13,中京,QUARANTINED_HTML:track_condition,1200,7,pw01dud102020101920/6D,メラヴィリオーザ,9,▲川端 海翼,36.5,アタマ,04,03,13,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:12.7,,秋山 真一郎,晴,定量,,
496(+2),58.0,13  12,中京,QUARANTINED_HTML:track_condition,1200,8,pw01dud102021104101/91,タイセイブロウ,13,田口 貫太,36.5,クビ,04,03,7,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:12.7,,平田 修,晴,定量,,
454(+2),53.0,8  7,中京,QUARANTINED_HTML:track_condition,1200,9,pw01dud102023103218/20,グラスゴー,10,☆田山 旺佑,37.3,クビ,04,03,8,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:12.8,,浜田 多実雄,晴,定量,,
486(0),54.0,1  1,中京,QUARANTINED_HTML:track_condition,1200,10,pw01dud102023103399/44,オンザノアール,2,幸 英明,38.4,１ 1/4,04,03,4,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:13.0,,佐藤 悠太,晴,定量,,
478(+2),56.0,9  9,中京,QUARANTINED_HTML:track_condition,1200,11,pw01dud102023102131/FB,ラヴネヴァーダイズ,12,松山 弘平,37.4,１／２,04,03,2,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:13.1,,渡辺 薫彦,晴,定量,,
534(-12),58.0,6  9,中京,QUARANTINED_HTML:track_condition,1200,12,pw01dud102020107018/D6,レジェンダリーデイ,8,菱田 裕二,37.9,クビ,04,03,9,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,せん6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:13.1,,森田 直行,晴,定量,,
462(-8),54.0,12  13,中京,QUARANTINED_HTML:track_condition,1200,13,pw01dud102023100695/3E,モノノケ,5,酒井 学,37.2,１ 1/4,04,03,11,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:13.3,,宮地 貴稔,晴,定量,,
518(0),56.0,3  3,中京,QUARANTINED_HTML:track_condition,1200,14,pw01dud102019107007/D4,パワポケビー,14,中井 裕二,39.7,７,04,03,14,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603041220260830,3歳以上1勝クラス,12,[指定],18時15分,牝7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603041220260830%2F38,ダート,1:14.4,,森田 直行,晴,定量,,
