body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
474(+4),55.0,6  7,中京,QUARANTINED_HTML:track_condition,1200,7,pw01dud102023107185/C2,グラマラス,6,松若 風馬,37.5,クビ,04,02,10,3歳,未勝利,2026-08-02,pw01sde1007202602040420260802,3歳未勝利,04,[指定],,11時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040420260802%2F8B,ダート,1:13.6,,安田 翔伍,晴,馬齢,,
450(0),55.0,9  8,中京,QUARANTINED_HTML:track_condition,1200,8,pw01dud102023104883/66,アステルディーヴァ,2,M.デムーロ,37.5,１ 1/4,04,02,12,3歳,未勝利,2026-08-02,pw01sde1007202602040420260802,3歳未勝利,04,[指定],,11時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040420260802%2F8B,ダート,1:13.8,,西村 真幸,晴,馬齢,,
524(+2),57.0,1  1,中京,QUARANTINED_HTML:track_condition,1200,9,pw01dud102023105216/18,リアライズガイザー,4,泉谷 楓真,38.6,３,04,02,8,3歳,未勝利,2026-08-02,pw01sde1007202602040420260802,3歳未勝利,04,[指定],,11時10分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040420260802%2F8B,ダート,1:14.3,,杉山 晴紀,晴,馬齢,,
476(+2),53.0,12  12,中京,QUARANTINED_HTML:track_condition,1200,10,pw01dud102023101500/2D,クロカミジョウ,9,△柴田 裕一郎,37.8,ハナ,04,02,2,3歳,未勝利,2026-08-02,pw01sde1007202602040420260802,3歳未勝利,04,[指定],,11時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040420260802%2F8B,ダート,1:14.3,,岡田 稲男,晴,馬齢,,
456(-6),57.0,12  12,中京,QUARANTINED_HTML:track_condition,1200,11,pw01dud102023105728/03,モズタイシソウシ,5,田口 貫太,38.0,１ 1/4,04,02,9,3歳,未勝利,2026-08-02,pw01sde1007202602040420260802,3歳未勝利,04,[指定],,11時10分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040420260802%2F8B,ダート,1:14.5,,平田 修,晴,馬齢,,
486(-6),53.0,2  2,中京,QUARANTINED_HTML:track_condition,1200,12,pw01dud102023103285/37,ディアデムドール,7,◇永島 まなみ,39.0,１ 3/4,04,02,13,3歳,未勝利,2026-08-02,pw01sde1007202602040420260802,3歳未勝利,04,[指定],,11時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040420260802%2F8B,ダート,1:14.8,,今野 貞一,晴,馬齢,,
476(-2),57.0,14  14,中京,QUARANTINED_HTML:track_condition,1200,13,pw01dud102023107314/41,ラジャブルック,3,亀田 温心,38.3,１,04,02,15,3歳,未勝利,2026-08-02,pw01sde1007202602040420260802,3歳未勝利,04,[指定],,11時10分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040420260802%2F8B,ダート,1:15.0,,高野 友和,晴,馬齢,,
454(+2),57.0,5  5,中京,QUARANTINED_HTML:track_condition,1200,14,pw01dud102023104173/FF,メテオロイド,1,吉村 誠之助,39.6,４,04,02,4,3歳,未勝利,2026-08-02,pw01sde1007202602040420260802,3歳未勝利,04,[指定],,11時10分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040420260802%2F8B,ダート,1:15.6,,宮地 貴稔,晴,馬齢,,
462(-6),54.0,16  16,中京,QUARANTINED_HTML:track_condition,1200,15,pw01dud102023100540/7E,マルカスマッシュ,14,▲森田 誠也,38.2,１ 1/4,04,02,16,3歳,未勝利,2026-08-02,pw01sde1007202602040420260802,3歳未勝利,04,[指定],,11時10分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040420260802%2F8B,ダート,1:15.8,,浜田 多実雄,晴,馬齢,,
440(+4),55.0,6  8,中京,QUARANTINED_HTML:track_condition,1200,16,pw01dud102023105353/30,ジーティーリボーン,16,国分 優作,39.9,１ 1/4,04,02,14,3歳,未勝利,2026-08-02,pw01sde1007202602040420260802,3歳未勝利,04,[指定],,11時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040420260802%2F8B,ダート,1:16.0,,中村 直也,晴,馬齢,,
488(0),53.0,5  5  4  4,中京,QUARANTINED_HTML:track_condition,1800,1,pw01dud102023100989/8D,アンティスマ,3,太宰 啓介,36.8,,04,02,1,3歳以上,1勝クラス,2026-08-02,pw01sde1007202602040520260802,3歳以上1勝クラス,05,牝［指定］,,11時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040520260802%2F40,ダート,1:56.3,,石橋 守,晴,定量,,
450(-2),54.0,2  2  2  2,中京,QUARANTINED_HTML:track_condition,1800,2,pw01dud102021101391/B6,ブラックドレス,9,◇永島 まなみ,37.4,２ 1/2,04,02,8,3歳以上,1勝クラス,2026-08-02,pw01sde1007202602040520260802,3歳以上1勝クラス,05,牝［指定］,,11時40分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040520260802%2F40,ダート,1:56.7,,谷 潔,晴,定量,,
504(+16),53.0,9  9  8  6,中京,QUARANTINED_HTML:track_condition,1800,3,pw01dud102023106955/2B,デールエルバハリ,2,M.デムーロ,37.0,１,04,02,2,3歳以上,1勝クラス,2026-08-02,pw01sde1007202602040520260802,3歳以上1勝クラス,05,牝［指定］,,11時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040520260802%2F40,ダート,1:56.9,,杉山 佳明,晴,定量,,
456(+9),56.0,8  7  8  6,中京,QUARANTINED_HTML:track_condition,1800,4,pw01dud102022104633/28,アーデルリーベ,5,亀田 温心,37.0,クビ,04,02,7,3歳以上,1勝クラス,2026-08-02,pw01sde1007202602040520260802,3歳以上1勝クラス,05,牝［指定］,,11時40分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040520260802%2F40,ダート,1:56.9,,斉藤 崇史,晴,定量,,
490(-4),53.0,5  5  6  6,中京,QUARANTINED_HTML:track_condition,1800,5,pw01dud102023103169/B2,シエーナカラー,1,酒井 学,37.6,１ 3/4,04,02,5,3歳以上,1勝クラス,2026-08-02,pw01sde1007202602040520260802,3歳以上1勝クラス,05,牝［指定］,,11時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040520260802%2F40,ダート,1:57.2,,北出 成人,晴,定量,,
504(0),53.0,3  3  3  2,中京,QUARANTINED_HTML:track_condition,1800,6,pw01dud102023100941/B5,クイーンズホリデー,7,吉村 誠之助,37.9,１／２,04,02,4,3歳以上,1勝クラス,2026-08-02,pw01sde1007202602040520260802,3歳以上1勝クラス,05,牝［指定］,,11時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040520260802%2F40,ダート,1:57.3,,清水 久詞,晴,定量,,
438(+8),52.0,7  7  7  6,中京,QUARANTINED_HTML:track_condition,1800,7,pw01dud102023103568/03,シャフメラン,6,☆田山 旺佑,37.5,アタマ,04,02,3,3歳以上,1勝クラス,2026-08-02,pw01sde1007202602040520260802,3歳以上1勝クラス,05,牝［指定］,,11時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040520260802%2F40,ダート,1:57.3,,新谷 功一,晴,定量,,
418(+2),50.0,3  3  4  4,中京,QUARANTINED_HTML:track_condition,1800,8,pw01dud102023100112/70,シャンパンスター,4,▲川端 海翼,37.9,クビ,04,02,6,3歳以上,1勝クラス,2026-08-02,pw01sde1007202602040520260802,3歳以上1勝クラス,05,牝［指定］,,11時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040520260802%2F40,ダート,1:57.4,,緒方 努,晴,定量,,
432(-1),50.0,1  1  1  1,中京,QUARANTINED_HTML:track_condition,1800,9,pw01dud102023101082/9E,シャンドラテ,8,▲森田 誠也,39.3,７,04,02,9,3歳以上,1勝クラス,2026-08-02,pw01sde1007202602040520260802,3歳以上1勝クラス,05,牝［指定］,,11時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040520260802%2F40,ダート,1:58.5,,高橋 康之,晴,定量,,
502(0),58.0,1  1  1  1,中京,QUARANTINED_HTML:track_condition,1800,1,pw01dud102020103387/AA,クールミラボー,9,坂井 瑠星,37.5,,04,02,3,3歳以上,オープン,2026-08-02,pw01sde1007202602040720260802,名鉄杯,07,（国際）（特指）,107,15時35分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040720260802%2FAA,ダート,1:52.5,,寺島 良,曇,別定,,
444(-4),58.0,5  5  4  6,中京,QUARANTINED_HTML:track_condition,1800,2,pw01dud102020104760/18,ゼットリアン,8,松若 風馬,37.0,３ 1/2,04,02,5,3歳以上,オープン,2026-08-02,pw01sde1007202602040720260802,名鉄杯,07,（国際）（特指）,101,15時35分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040720260802%2FAA,ダート,1:53.1,,吉田 直弘,曇,別定,,
478(+4),58.0,3  3  3  3,中京,QUARANTINED_HTML:track_condition,1800,3,pw01dud102020104497/DA,サイモンザナドゥ,7,幸 英明,37.5,１ 1/2,04,02,6,3歳以上,オープン,2026-08-02,pw01sde1007202602040720260802,名鉄杯,07,（国際）（特指）,99,15時35分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040720260802%2FAA,ダート,1:53.3,,小林 真也,曇,別定,,
508(-2),57.0,7  7  4  5,中京,QUARANTINED_HTML:track_condition,1800,4,pw01dud102021100561/F9,ハビレ,4,J.コレット,37.3,１／２,04,02,7,3歳以上,オープン,2026-08-02,pw01sde1007202602040720260802,名鉄杯,07,（国際）（特指）,96,15時35分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040720260802%2FAA,ダート,1:53.4,,武井 亮,曇,別定,,
496(0),59.0,9  9  8  7,中京,QUARANTINED_HTML:track_condition,1800,5,pw01dud102019105604/C3,ブレイクフォース,1,岩田 望来,37.0,１ 1/2,04,02,4,3歳以上,オープン,2026-08-02,pw01sde1007202602040720260802,名鉄杯,07,（国際）（特指）,98,15時35分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040720260802%2FAA,ダート,1:53.7,,中舘 英二,曇,別定,,
540(-8),59.0,7  8  8  9,中京,QUARANTINED_HTML:track_condition,1800,6,pw01dud102020102750/2A,タイトニット,3,川田 将雅,37.4,２ 1/2,04,02,2,3歳以上,オープン,2026-08-02,pw01sde1007202602040720260802,名鉄杯,07,（国際）（特指）,94,15時35分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040720260802%2FAA,ダート,1:54.1,,今野 貞一,曇,別定,,
480(+8),58.0,3  4  4  3,中京,QUARANTINED_HTML:track_condition,1800,7,pw01dud102021104873/3E,ポッドロゴ,6,長岡 禎仁,38.2,１／２,04,02,8,3歳以上,オープン,2026-08-02,pw01sde1007202602040720260802,名鉄杯,07,（国際）（特指）,91,15時35分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040720260802%2FAA,ダート,1:54.2,,西園 翔太,曇,別定,,
494(-4),58.0,5  5  7  7,中京,QUARANTINED_HTML:track_condition,1800,8,pw01dud102019101198/6E,マリオロード,2,M.デムーロ,39.6,１０,04,02,9,3歳以上,オープン,2026-08-02,pw01sde1007202602040720260802,名鉄杯,07,（国際）（特指）,76,15時35分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040720260802%2FAA,ダート,1:55.9,,安達 昭夫,曇,別定,,
534(+14),57.0,2  2  2  2,中京,QUARANTINED_HTML:track_condition,1800,9,pw01dud102021101705/B6,ソーニーイシュー,5,団野 大成,46.6,大差,04,02,1,3歳以上,オープン,2026-08-02,pw01sde1007202602040720260802,名鉄杯,07,（国際）（特指）,20,15時35分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040720260802%2FAA,ダート,2:01.9,,千田 輝彦,曇,別定,,
480(+10),55.0,6  6,中京,PASS_HTML,1400,1,pw01dud102023103101/BA,トミーバローズ,6,坂井 瑠星,33.3,,04,02,1,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040620260802,中京スポニチ賞,06,（混合）（特指）,,15時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040620260802%2FF5,芝,1:18.7,良,清水 久詞,曇,定量,,
464(-4),53.0,2  2,中京,PASS_HTML,1400,2,pw01dud102023101159/C4,アイニードユー,4,川田 将雅,33.9,１／２,04,02,2,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040620260802,中京スポニチ賞,06,（混合）（特指）,,15時01分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040620260802%2FF5,芝,1:18.8,良,吉村 圭司,曇,定量,,
466(+2),56.0,3  3,中京,PASS_HTML,1400,3,pw01dud102022104988/4A,ロンドボス,5,幸 英明,33.6,クビ,04,02,4,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040620260802,中京スポニチ賞,06,（混合）（特指）,,15時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040620260802%2FF5,芝,1:18.8,良,藤原 英昭,曇,定量,,
476(-4),58.0,6  6,中京,PASS_HTML,1400,4,pw01dud102022106555/DB,タガノアンファン,8,岩田 望来,33.7,３／４,04,02,5,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040620260802,中京スポニチ賞,06,（混合）（特指）,,15時01分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040620260802%2FF5,芝,1:19.0,良,石坂 公一,曇,定量,,
486(+6),56.0,1  1,中京,PASS_HTML,1400,5,pw01dud102022100642/09,キャッスルレイク,9,田口 貫太,34.3,１,04,02,6,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040620260802,中京スポニチ賞,06,（混合）（特指）,,15時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040620260802%2FF5,芝,1:19.1,良,松下 武士,曇,定量,,
500(+14),53.0,9  9,中京,PASS_HTML,1400,6,pw01dud102023106431/4A,トライアンフパス,3,松若 風馬,33.5,１／２,04,02,3,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040620260802,中京スポニチ賞,06,（混合）（特指）,,15時01分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040620260802%2FF5,芝,1:19.2,良,宮 徹,曇,定量,,
464(+12),56.0,3  3,中京,PASS_HTML,1400,7,pw01dud102022104121/3D,カウンティフェア,7,長岡 禎仁,34.2,３／４,04,02,9,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040620260802,中京スポニチ賞,06,（混合）（特指）,,15時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040620260802%2FF5,芝,1:19.4,良,高野 友和,曇,定量,,
494(-10),58.0,3  3,中京,PASS_HTML,1400,8,pw01dud102022104771/B3,スターウェーブ,1,吉村 誠之助,34.3,ハナ,04,02,7,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040620260802,中京スポニチ賞,06,（混合）（特指）,,15時01分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040620260802%2FF5,芝,1:19.4,良,武井 亮,曇,定量,,
452(+2),56.0,6  6,中京,PASS_HTML,1400,9,pw01dud102022109145/D4,エイヨーアメジスト,2,酒井 学,34.5,２ 1/2,04,02,8,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040620260802,中京スポニチ賞,06,（混合）（特指）,,15時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040620260802%2FF5,芝,1:19.8,良,高橋 康之,曇,定量,,
460(0),60.0,1  1  1  1,中京,PASS_HTML,3000,1,pw01dud102022103551/42,ボールドハーテッド,4,五十嵐 雄祐,,,04,02,2,障害3歳以上,未勝利,2026-08-02,pw01sde1007202602040920260802,障害3歳以上未勝利,09,,,16時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040920260802%2F14,障害,3:16.8,良,平岩 大典,曇,定量,13.1,
492(-8),58.0,3  4  3  2,中京,PASS_HTML,3000,2,pw01dud102021103555/82,ゴールデンステップ,8,高田 潤,,３／４,04,02,1,障害3歳以上,未勝利,2026-08-02,pw01sde1007202602040920260802,障害3歳以上未勝利,09,,,16時45分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040920260802%2F14,障害,3:16.9,良,和田 勇介,曇,定量,13.1,
478(+6),60.0,5  6  4  3,中京,PASS_HTML,3000,3,pw01dud102022101461/43,セイフウサツキ,6,難波 剛健,,８,04,02,5,障害3歳以上,未勝利,2026-08-02,pw01sde1007202602040920260802,障害3歳以上未勝利,09,,,16時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040920260802%2F14,障害,3:18.2,良,松永 幹夫,曇,定量,13.2,
516(+2),60.0,3  3  5  5,中京,PASS_HTML,3000,4,pw01dud102020100604/97,テーオーレガシー,7,小牧 加矢太,,１０,04,02,3,障害3歳以上,未勝利,2026-08-02,pw01sde1007202602040920260802,障害3歳以上未勝利,09,,,16時45分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040920260802%2F14,障害,3:19.8,良,宮 徹,曇,定量,13.3,
478(+10),60.0,5  5  6  6,中京,PASS_HTML,3000,5,pw01dud102021104622/19,メイショウヘール,2,中村 将之,,１,04,02,6,障害3歳以上,未勝利,2026-08-02,pw01sde1007202602040920260802,障害3歳以上未勝利,09,,,16時45分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040920260802%2F14,障害,3:19.9,良,大橋 勇樹,曇,定量,13.3,
486(+2),60.0,7  7  7  7,中京,PASS_HTML,3000,6,pw01dud102021101041/D3,トモジャシャトー,1,大江原 圭,,大差,04,02,7,障害3歳以上,未勝利,2026-08-02,pw01sde1007202602040920260802,障害3歳以上未勝利,09,,,16時45分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040920260802%2F14,障害,3:22.0,良,小笠 倫弘,曇,定量,13.5,
496(+4),57.0,2  2  2  3,中京,PASS_HTML,3000,7,pw01dud102017105634/DB,メラーキ,9,▲坂口 智康,,６,04,02,8,障害3歳以上,未勝利,2026-08-02,pw01sde1007202602040920260802,障害3歳以上未勝利,09,,,16時45分,牡9,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040920260802%2F14,障害,3:23.0,良,稲垣 幸雄,曇,定量,13.5,
468(-4),60.0,8  8  8  8,中京,PASS_HTML,3000,8,pw01dud102022101140/1D,ガイ,3,草野 太郎,,４,04,02,10,障害3歳以上,未勝利,2026-08-02,pw01sde1007202602040920260802,障害3歳以上未勝利,09,,,16時45分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040920260802%2F14,障害,3:23.7,良,本間 忍,曇,定量,13.6,
520(0),57.0,9  9  9  9,中京,PASS_HTML,3000,9,pw01dud102022106754/CA,オンクラウドナイン,5,▲水沼 元輝,,大差,04,02,9,障害3歳以上,未勝利,2026-08-02,pw01sde1007202602040920260802,障害3歳以上未勝利,09,,,16時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040920260802%2F14,障害,3:35.6,良,和田 正一郎,曇,定量,14.4,
482(-8),60.0,,中京,PASS_HTML,3000,中止,pw01dud102020103439/71,サスツルギ,10,上野 翔,,,04,02,4,障害3歳以上,未勝利,2026-08-02,pw01sde1007202602040920260802,障害3歳以上未勝利,09,,,16時45分,せん6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040920260802%2F14,障害,,良,千葉 直人,曇,定量,,
510(-10),58.0,6  6,中京,QUARANTINED_HTML:track_condition,1200,1,pw01dud102022102716/B4,サンマルノヴェル,5,田口 貫太,36.7,,04,02,1,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040820260802,浜松特別,08,（混合）［指定］,,16時10分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040820260802%2F5F,ダート,1:11.8,,大橋 勇樹,曇,定量,,
474(+12),56.0,8  8,中京,QUARANTINED_HTML:track_condition,1200,2,pw01dud102022110001/FE,シルフズミスチーフ,7,J.コレット,36.6,１／２,04,02,4,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040820260802,浜松特別,08,（混合）［指定］,,16時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040820260802%2F5F,ダート,1:11.9,,池江 泰寿,曇,定量,,
492(+4),56.0,2  2,中京,QUARANTINED_HTML:track_condition,1200,3,pw01dud102023100670/DF,ルクスレイモンド,3,坂井 瑠星,37.7,１ 3/4,04,02,2,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040820260802,浜松特別,08,（混合）［指定］,,16時10分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040820260802%2F5F,ダート,1:12.2,,上原 佑紀,曇,定量,,
472(-4),56.0,4  4,中京,QUARANTINED_HTML:track_condition,1200,4,pw01dud102023110088/2F,ジャンシ,11,松若 風馬,38.0,３,04,02,7,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040820260802,浜松特別,08,（混合）［指定］,,16時10分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040820260802%2F5F,ダート,1:12.7,,森 秀行,曇,定量,,
506(-6),56.0,1  1,中京,QUARANTINED_HTML:track_condition,1200,5,pw01dud102021105253/E7,ウィップスティッチ,2,団野 大成,38.6,２,04,02,6,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040820260802,浜松特別,08,（混合）［指定］,,16時10分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040820260802%2F5F,ダート,1:13.0,,庄野 靖志,曇,定量,,
532(+2),58.0,9  8,中京,QUARANTINED_HTML:track_condition,1200,6,pw01dud102019101399/43,ザウリ,6,幸 英明,37.5,クビ,04,02,8,3歳以上,2勝クラス,2026-08-02,pw01sde1007202602040820260802,浜松特別,08,（混合）［指定］,,16時10分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602040820260802%2F5F,ダート,1:13.1,,森田 直行,曇,定量,,
