body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
514(-2),57.0,1  1,中京,QUARANTINED_HTML:track_condition,1400,7,pw01dud102023105377/1C,タイセイドゥマーニ,3,高倉 稜,38.4,１／２,08,02,6,3歳,未勝利,2026-08-16,pw01sde1007202602080520260816,3歳未勝利,05,（混合）［指定］,,11時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080520260816%2F5A,ダート,1:25.5,,杉山 晴紀,晴,馬齢,,
484(+4),56.0,9  9,中京,QUARANTINED_HTML:track_condition,1400,8,pw01dud102023105635/89,ナリタアーマー,7,☆田山 旺佑,37.4,クビ,08,02,8,3歳,未勝利,2026-08-16,pw01sde1007202602080520260816,3歳未勝利,05,（混合）［指定］,,11時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080520260816%2F5A,ダート,1:25.6,,高橋 亮,晴,馬齢,,
502(0),57.0,9  9,中京,QUARANTINED_HTML:track_condition,1400,9,pw01dud102023105738/13,モズプリフォール,9,岩田 望来,38.0,３ 1/2,08,02,1,3歳,未勝利,2026-08-16,pw01sde1007202602080520260816,3歳未勝利,05,（混合）［指定］,,11時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080520260816%2F5A,ダート,1:26.2,,矢作 芳人,晴,馬齢,,
430(+2),57.0,14  12,中京,QUARANTINED_HTML:track_condition,1400,10,pw01dud102023104012/FB,キタノアンドレイ,5,太宰 啓介,37.9,２,08,02,14,3歳,未勝利,2026-08-16,pw01sde1007202602080520260816,3歳未勝利,05,（混合）［指定］,,11時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080520260816%2F5A,ダート,1:26.6,,秋山 真一郎,晴,馬齢,,
464(-12),54.0,14  15,中京,QUARANTINED_HTML:track_condition,1400,11,pw01dud102023104468/C1,ゼットドリーム,12,▲森田 誠也,38.1,１／２,08,02,13,3歳,未勝利,2026-08-16,pw01sde1007202602080520260816,3歳未勝利,05,（混合）［指定］,,11時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080520260816%2F5A,ダート,1:26.7,,吉田 直弘,晴,馬齢,,
506(-10),57.0,7  8,中京,QUARANTINED_HTML:track_condition,1400,12,pw01dud102023106017/18,ブラストビート,16,秋山 稔樹,38.9,１／２,08,02,12,3歳,未勝利,2026-08-16,pw01sde1007202602080520260816,3歳未勝利,05,（混合）［指定］,,11時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080520260816%2F5A,ダート,1:26.8,,浜田 多実雄,晴,馬齢,,
472(-6),55.0,11  12,中京,QUARANTINED_HTML:track_condition,1400,13,pw01dud102023106018/8B,リフラ,4,△柴田 裕一郎,38.6,３／４,08,02,9,3歳,未勝利,2026-08-16,pw01sde1007202602080520260816,3歳未勝利,05,（混合）［指定］,,11時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080520260816%2F5A,ダート,1:26.9,,西村 真幸,晴,馬齢,,
486(+14),55.0,16  15,中京,QUARANTINED_HTML:track_condition,1400,14,pw01dud102023103785/2C,ソブリンズオーブ,13,西塚 洸二,38.1,３／４,08,02,16,3歳,未勝利,2026-08-16,pw01sde1007202602080520260816,3歳未勝利,05,（混合）［指定］,,11時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080520260816%2F5A,ダート,1:27.0,,小栗 実,晴,馬齢,,
444(+2),55.0,11  11,中京,QUARANTINED_HTML:track_condition,1400,15,pw01dud102023106282/AB,トリーア,1,田口 貫太,39.2,３ 1/2,08,02,11,3歳,未勝利,2026-08-16,pw01sde1007202602080520260816,3歳未勝利,05,（混合）［指定］,,11時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080520260816%2F5A,ダート,1:27.6,,渡辺 薫彦,晴,馬齢,,
510(初出走),57.0,13  12,中京,QUARANTINED_HTML:track_condition,1400,16,pw01dud102023102922/E6,ペンタトニッカー,10,国分 恭介,39.7,３ 1/2,08,02,15,3歳,未勝利,2026-08-16,pw01sde1007202602080520260816,3歳未勝利,05,（混合）［指定］,,11時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080520260816%2F5A,ダート,1:28.2,,小栗 実,晴,馬齢,,
494(0),56.0,4  6  6,中京,PASS_HTML,1600,1,pw01dud102021107098/E2,ラヴァンダ,3,岩田 望来,33.6,レコード,08,02,2,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,109,15時35分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:31.1,良,中村 直也,晴,別定,,
472(0),57.0,13  12  12,中京,PASS_HTML,1600,2,pw01dud102022105230/FA,ミニトランザット,5,松山 弘平,33.1,３／４,08,02,5,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,109,15時35分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:31.2,良,杉山 佳明,晴,別定,,
504(+6),57.0,8  7  6,中京,PASS_HTML,1600,3,pw01dud102022101420/90,サトノシャイニング,12,J.コレット,33.7,１／２,08,02,1,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,108,15時35分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:31.3,良,杉山 晴紀,晴,別定,,
504(0),57.0,10  10  11,中京,PASS_HTML,1600,4,pw01dud102021105564/FD,カズミクラーシュ,4,M.デムーロ,33.3,クビ,08,02,8,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,107,15時35分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:31.3,良,吉岡 辰弥,晴,別定,,
510(-2),57.0,2  2  2,中京,PASS_HTML,1600,5,pw01dud102021104854/91,ミナデオロ,14,西塚 洸二,34.2,クビ,08,02,11,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,107,15時35分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:31.3,良,藤原 英昭,晴,別定,,
454(-12),57.0,12  12  13,中京,PASS_HTML,1600,6,pw01dud102020103428/EE,スイープアワーズ,8,国分 優作,33.2,１／２,08,02,10,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,106,15時35分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:31.4,良,宮地 貴稔,晴,別定,,
498(+6),55.0,4  5  5,中京,PASS_HTML,1600,7,pw01dud102022105778/C7,チェルビアット,11,吉村 誠之助,34.2,１,08,02,6,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,100,15時35分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:31.6,良,高野 友和,晴,別定,,
496(+14),55.0,4  7  8,中京,PASS_HTML,1600,8,pw01dud102022104839/3C,カネラフィーナ,7,石川 裕紀人,33.8,クビ,08,02,9,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,100,15時35分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:31.6,良,手塚 貴久,晴,別定,,
500(0),57.0,13  16  15,中京,PASS_HTML,1600,9,pw01dud102021105119/28,キープカルム,6,柴田 裕一郎,33.4,１ 1/4,08,02,7,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,101,15時35分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:31.8,良,中竹 和也,晴,別定,,
472(-4),57.0,8  7  8,中京,PASS_HTML,1600,10,pw01dud102022103146/AD,カンシン,16,団野 大成,34.1,１／２,08,02,15,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,100,15時35分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:31.9,良,西園 翔太,晴,別定,,
460(+2),58.0,10  10  8,中京,PASS_HTML,1600,11,pw01dud102021105454/BC,ブエナオンダ,1,菱田 裕二,34.1,１／２,08,02,12,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,101,15時35分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:32.0,良,須貝 尚介,晴,別定,,
424(+6),57.0,13  15  15,中京,PASS_HTML,1600,12,pw01dud102022103793/CA,ケイズレーヴ,13,渡辺 竜也,33.5,クビ,08,02,16,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,99,15時35分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:32.0,良,榎屋 充,晴,別定,,
516(-4),57.0,4  3  3,中京,PASS_HTML,1600,13,pw01dud102019105239/6E,ショウナンアデイブ,15,田山 旺佑,34.9,１／２,08,02,14,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,98,15時35分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:32.1,良,高野 友和,晴,別定,,
442(-14),52.0,1  1  1,中京,PASS_HTML,1600,14,pw01dud102023105312/7D,リリージョワ,9,浜中 俊,35.3,クビ,08,02,4,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,93,15時35分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:32.2,良,武 幸四郎,晴,別定,,
490(0),52.0,2  3  4,中京,PASS_HTML,1600,15,pw01dud102023106227/8A,ナムラコスモス,10,田口 貫太,35.4,３,08,02,3,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,87,15時35分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:32.7,良,大橋 勇樹,晴,別定,,
508(+4),57.0,13  12  13,中京,PASS_HTML,1600,16,pw01dud102020106582/9A,ファントムシーフ,2,幸 英明,34.7,１ 1/4,08,02,13,3歳以上,オープン,2026-08-16,pw01sde1007202602080720260816,中京記念,07,（国際）（特指）,88,15時35分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080720260816%2FC4,芝,1:32.9,良,西村 真幸,晴,別定,,
456(-2),56.0,2  2  2  2,中京,PASS_HTML,2000,1,pw01dud102021106100/FC,パフュームセント,6,幸 英明,33.4,,08,02,3,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080620260816,長久手特別,06,牝［指定］,,15時01分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080620260816%2F0F,芝,2:00.5,良,斉藤 崇史,晴,定量,,
498(0),56.0,6  5  7  7,中京,PASS_HTML,2000,2,pw01dud102022103278/F4,ホウオウタイタン,1,田山 旺佑,32.8,１,08,02,2,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080620260816,長久手特別,06,牝［指定］,,15時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080620260816%2F0F,芝,2:00.7,良,須貝 尚介,晴,定量,,
504(-4),56.0,3  3  3  3,中京,PASS_HTML,2000,3,pw01dud102022105250/1A,エアビッグマム,3,西塚 洸二,33.5,１／２,08,02,6,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080620260816,長久手特別,06,牝［指定］,,15時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080620260816%2F0F,芝,2:00.8,良,笹田 和秀,晴,定量,,
460(+2),53.0,1  1  1  1,中京,PASS_HTML,2000,4,pw01dud102023107071/B5,アーリーハーベスト,5,松山 弘平,33.7,ハナ,08,02,1,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080620260816,長久手特別,06,牝［指定］,,15時01分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080620260816%2F0F,芝,2:00.8,良,小林 真也,晴,定量,,
502(0),56.0,3  3  3  3,中京,PASS_HTML,2000,5,pw01dud102021101454/00,ステラクラウン,2,岩田 望来,33.5,１／２,08,02,4,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080620260816,長久手特別,06,牝［指定］,,15時01分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080620260816%2F0F,芝,2:00.9,良,上村 洋行,晴,定量,,
454(-4),56.0,5  5  5  5,中京,PASS_HTML,2000,6,pw01dud102021105102/F3,スターリングアップ,4,菱田 裕二,33.4,３／４,08,02,5,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080620260816,長久手特別,06,牝［指定］,,15時01分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080620260816%2F0F,芝,2:01.0,良,松永 幹夫,晴,定量,,
468(+10),56.0,7  5  5  5,中京,PASS_HTML,2000,7,pw01dud102021106904/50,レイピカケ,7,団野 大成,33.9,３,08,02,7,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080620260816,長久手特別,06,牝［指定］,,15時01分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080620260816%2F0F,芝,2:01.5,良,野中 賢二,晴,定量,,
448(0),56.0,2  2,中京,QUARANTINED_HTML:track_condition,1400,1,pw01dud102021103268/58,メイショウタムシバ,15,菱田 裕二,36.7,,08,02,9,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:24.1,,飯田 祐史,晴,定量,,
512(0),58.0,12  11,中京,QUARANTINED_HTML:track_condition,1400,2,pw01dud102022104120/CA,コスモストーム,6,秋山 稔樹,36.1,１ 1/4,08,02,1,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:24.3,,北出 成人,晴,定量,,
472(-2),58.0,10  7,中京,QUARANTINED_HTML:track_condition,1400,3,pw01dud102021100171/45,ダノンキラウェア,10,岩田 望来,36.2,クビ,08,02,2,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:24.3,,中内田 充正,晴,定量,,
488(+2),58.0,6  4,中京,QUARANTINED_HTML:track_condition,1400,4,pw01dud102021105849/AF,オコタンペ,13,富田 暁,36.9,１ 3/4,08,02,14,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:24.6,,須貝 尚介,晴,定量,,
464(+4),58.0,4  4,中京,QUARANTINED_HTML:track_condition,1400,5,pw01dud102021101468/DC,アリエスキング,16,国分 優作,37.1,クビ,08,02,6,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:24.7,,庄野 靖志,晴,定量,,
508(+2),56.0,8  8,中京,QUARANTINED_HTML:track_condition,1400,6,pw01dud102022103619/CB,タマモジャスミン,1,田口 貫太,36.9,３／４,08,02,10,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:24.8,,大橋 勇樹,晴,定量,,
468(-2),58.0,8  8,中京,QUARANTINED_HTML:track_condition,1400,7,pw01dud102022101903/BE,アンビシャスヨシノ,14,角田 大和,37.0,１／２,08,02,4,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:24.9,,吉田 直弘,晴,定量,,
484(+2),55.0,1  1,中京,QUARANTINED_HTML:track_condition,1400,8,pw01dud102023104700/5C,カナタコナタ,5,吉村 誠之助,37.9,１ 3/4,08,02,5,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:25.2,,高橋 一哉,晴,定量,,
480(+2),58.0,15  15,中京,QUARANTINED_HTML:track_condition,1400,9,pw01dud102022110038/53,ミクストベリーズ,3,浜中 俊,36.9,クビ,08,02,12,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:25.2,,伊藤 圭三,晴,定量,,
476(+6),56.0,16  16,中京,QUARANTINED_HTML:track_condition,1400,10,pw01dud102021100652/8D,ラピダリア,7,西塚 洸二,36.6,クビ,08,02,15,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:25.2,,吉田 直弘,晴,定量,,
486(+2),56.0,6  8,中京,QUARANTINED_HTML:track_condition,1400,11,pw01dud102022104788/E8,ジュルナール,8,田山 旺佑,37.8,１ 1/2,08,02,8,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:25.5,,池添 学,晴,定量,,
438(-14),55.0,12  14,中京,QUARANTINED_HTML:track_condition,1400,12,pw01dud102023101323/44,ラインジーク,12,団野 大成,37.3,クビ,08,02,3,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:25.5,,水野 貴広,晴,定量,,
516(0),56.0,4  6,中京,QUARANTINED_HTML:track_condition,1400,13,pw01dud102022103746/D3,マキシマムビスタ,2,幸 英明,38.0,１／２,08,02,7,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:25.6,,斉藤 崇史,晴,定量,,
480(+2),56.0,2  2,中京,QUARANTINED_HTML:track_condition,1400,14,pw01dud102021100382/2A,ケープアグラス,9,永島 まなみ,38.2,クビ,08,02,16,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:25.6,,金成 貴史,晴,定量,,
474(-4),58.0,12  11,中京,QUARANTINED_HTML:track_condition,1400,15,pw01dud102021100739/C3,ワンダーカモン,11,M.デムーロ,37.8,２ 1/2,08,02,11,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:26.0,,吉村 圭司,晴,定量,,
500(0),58.0,10  11,中京,QUARANTINED_HTML:track_condition,1400,16,pw01dud102022103704/AD,アスゴッド,4,中井 裕二,38.1,１／２,08,02,13,3歳以上,2勝クラス,2026-08-16,pw01sde1007202602080820260816,大垣特別,08,（混合）［指定］,,16時15分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080820260816%2F79,ダート,1:26.1,,矢作 芳人,晴,定量,,
486(0),57.0,6  4  5  4,中京,PASS_HTML,2200,1,pw01dud102023102013/90,ロイドウェバー,3,松山 弘平,34.9,,08,02,1,3歳,未勝利,2026-08-16,pw01sde1007202602080920260816,3歳未勝利,09,（混合）［指定］,,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080920260816%2F2E,芝,2:12.7,良,杉山 晴紀,晴,馬齢,,
460(-6),57.0,15  15  14  14,中京,PASS_HTML,2200,2,pw01dud102023103411/5D,スクランプシャス,12,菱田 裕二,34.4,１ 1/4,08,02,7,3歳,未勝利,2026-08-16,pw01sde1007202602080920260816,3歳未勝利,09,（混合）［指定］,,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080920260816%2F2E,芝,2:12.9,良,橋口 慎介,晴,馬齢,,
444(-6),57.0,13  14  11  10,中京,PASS_HTML,2200,3,pw01dud102023105573/B2,オープンザパンドラ,9,田口 貫太,34.9,１ 1/4,08,02,9,3歳,未勝利,2026-08-16,pw01sde1007202602080920260816,3歳未勝利,09,（混合）［指定］,,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080920260816%2F2E,芝,2:13.1,良,小椋 研介,晴,馬齢,,
428(-6),57.0,2  3  3  3,中京,PASS_HTML,2200,4,pw01dud102023106243/DE,ナムラヴンダー,6,幸 英明,36.0,２ 1/2,08,02,2,3歳,未勝利,2026-08-16,pw01sde1007202602080920260816,3歳未勝利,09,（混合）［指定］,,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080920260816%2F2E,芝,2:13.6,良,河嶋 宏樹,晴,馬齢,,
484(-8),57.0,4  4  4  4,中京,PASS_HTML,2200,5,pw01dud102023105256/58,タイセイグローバル,13,角田 大和,35.9,アタマ,08,02,11,3歳,未勝利,2026-08-16,pw01sde1007202602080920260816,3歳未勝利,09,（混合）［指定］,,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602080920260816%2F2E,芝,2:13.6,良,小林 真也,晴,馬齢,,
